transaction_id,account_id,transaction_time,amount,fraud_probability,fraud_score,anomaly_score,payment_action,expected_fraud_loss,top_reason_1,top_reason_2,top_reason_3,manual_review_priority,merchant_risk_band,fraud_flag
TXN-001851,ACCT-00200,2024-07-05 03:05:36,202.33,0.004042180001028404,0.3171191516164261,0.12193047194310824,Approve,0.7360688516472694,high velocity,high-risk merchant,high amount,0,low,0
TXN-001852,ACCT-00803,2024-07-05 03:52:38,53.52,0.041307475214953544,0.6719462925522668,0.24624952652493948,Manual review,1.9896984661538826,new device,high-risk merchant,high velocity,0,medium,0
TXN-001853,ACCT-00615,2024-07-05 11:50:19,145.5,0.013884082719749107,0.5527753813721169,0.1413045878697856,Step-up verification,1.8181206321511454,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001854,ACCT-00937,2024-07-05 10:18:14,101.35,0.008857886762717263,0.5036891938191093,0.29572033603208897,Step-up verification,0.8079721410612551,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001855,ACCT-00851,2024-07-06 10:29:59,66.71,0.0076391245067274705,0.4574930511057093,0.22174225922924953,Step-up verification,0.4586453962594106,new location,high velocity,high-risk merchant,0,low,0
TXN-001856,ACCT-00724,2024-07-06 03:37:36,316.86,0.05312879337265704,0.6605674952665306,0.15753867740665214,Manual review,15.1509505212541,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001857,ACCT-00504,2024-07-06 14:55:37,22.27,0.000892184364807486,0.07259763905751158,0.04672453797382976,Approve,0.017882051223836442,high velocity,high-risk merchant,high amount,0,low,0
TXN-001858,ACCT-00513,2024-07-06 06:30:51,57.23,0.0027519168326519163,0.21445504453886963,0.06777185237643626,Approve,0.14174298029940224,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001859,ACCT-00400,2024-07-06 02:19:50,451.63,0.02570805559403975,0.6189099247170373,0.18570958176131838,Manual review,10.449476233142555,unusual account amount,high velocity,high amount,0,low,0
TXN-001860,ACCT-00551,2024-07-06 12:02:05,19.01,0.00875249334643266,0.4118976390575116,0.04672453797382976,Step-up verification,0.1497464086641164,high velocity,high-risk merchant,high amount,0,low,0
TXN-001861,ACCT-00392,2024-07-06 05:10:48,25.16,0.0005164495509217869,0.041664305724178244,0.04672453797382976,Approve,0.011694483631072944,high velocity,high-risk merchant,high amount,0,low,0
TXN-001862,ACCT-00546,2024-07-06 20:29:55,251.88,0.019957743076848104,0.6541180325268323,0.30036079798857485,Manual review,4.52426069357685,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001863,ACCT-00197,2024-07-06 00:15:37,18.5,0.03721189626518081,0.672238083501956,0.26032453797382976,Manual review,0.6195780728152604,new location,high-risk merchant,high velocity,0,high,0
TXN-001864,ACCT-00470,2024-07-07 03:48:08,43.33,0.004288073351693913,0.27334206666666666,0.013000000000000001,Approve,0.16722199649600752,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001865,ACCT-00397,2024-07-07 16:06:07,30.09,0.0014083338517397557,0.09811444444444443,0.013000000000000001,Approve,0.03813908903896432,high velocity,high-risk merchant,high amount,0,low,0
TXN-001866,ACCT-00934,2024-07-07 14:02:28,165.63,0.0037558889865287625,0.30410768919518166,0.10606592762755261,Approve,0.559879103554883,unusual account amount,high-risk merchant,high velocity,0,low,0
TXN-001867,ACCT-00406,2024-07-07 06:48:14,50.24,0.0051047249969052915,0.3076334,0.013000000000000001,Approve,0.2308152454600697,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001868,ACCT-00676,2024-07-07 15:49:09,61.51,0.009908849423731322,0.46555576280468497,0.12152460817417583,Step-up verification,0.5485439952483423,high-risk merchant,high velocity,high amount,0,high,0
TXN-001869,ACCT-00831,2024-07-07 00:32:00,100.99,0.020218761432334118,0.548216689157216,0.1124413595153978,Step-up verification,1.8377034453462804,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001870,ACCT-00311,2024-07-07 01:53:58,23.73,0.0026729800584342823,0.21654916700391202,0.08044907594765952,Approve,0.057086835107980974,high velocity,high-risk merchant,high amount,0,low,0
TXN-001871,ACCT-00838,2024-07-07 22:38:05,19.81,0.0005,0.026964166666666664,0.013000000000000001,Approve,0.008914499999999999,high velocity,high-risk merchant,high amount,0,low,0
TXN-001872,ACCT-00402,2024-07-07 21:10:03,18.49,0.0007597368185172288,0.04212833333333333,0.013000000000000001,Approve,0.012642780396945203,high velocity,high-risk merchant,high amount,0,low,0
TXN-001873,ACCT-00606,2024-07-07 19:55:13,270.42,0.01748131509037507,0.6310546282593215,0.26495065082339136,Manual review,4.254567504065304,new location,unusual account amount,high velocity,0,low,0
TXN-001874,ACCT-00623,2024-07-07 09:27:29,76.51,0.004742335849214844,0.3302863485823812,0.12429094891446343,Approve,0.32655250424108495,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001875,ACCT-00081,2024-07-07 16:25:20,58.42,0.0011823870043338618,0.09230004273727817,0.02388418804660712,Approve,0.062167543913865794,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001876,ACCT-00775,2024-07-07 21:25:26,46.68,0.0016266610147359852,0.12096222222222221,0.013000000000000001,Approve,0.06833928255108822,high velocity,high-risk merchant,high amount,0,low,0
TXN-001877,ACCT-00373,2024-07-08 05:25:02,52.42,0.0006561514602245155,0.034791427189626835,0.015400521423852797,Approve,0.03095591359047219,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001878,ACCT-00301,2024-07-08 06:01:12,7.48,0.0017958579245763813,0.16930541683528932,0.09222453797382976,Approve,0.0120897155482482,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001879,ACCT-00270,2024-07-08 17:08:47,32.16,0.0018084309708884365,0.15959638922613426,0.08044907594765952,Approve,0.0523432260213949,high velocity,high-risk merchant,high amount,0,low,0
TXN-001880,ACCT-00273,2024-07-08 13:13:51,58.08,0.014012091747980052,0.5498333597164631,0.23754952928899298,Step-up verification,0.7324400598504133,high velocity,high-risk merchant,high amount,0,medium,0
TXN-001881,ACCT-00653,2024-07-08 14:45:56,30.54,0.000553596754264654,0.04343652794640046,0.04672453797382976,Approve,0.015216160387718282,high velocity,high-risk merchant,high amount,0,low,0
TXN-001882,ACCT-00907,2024-07-08 22:23:15,30.01,0.0006160686282758666,0.026060622222222225,0.013000000000000001,Approve,0.01663939758110288,high-risk merchant,high velocity,unusual account amount,0,low,0
TXN-001883,ACCT-00829,2024-07-08 00:07:53,127.14,0.02122872397189683,0.5899356410911246,0.23180627766674175,Step-up verification,2.4291179692082663,high velocity,high-risk merchant,unusual account amount,0,medium,0
TXN-001884,ACCT-00675,2024-07-09 03:09:37,96.87,0.038577549189028636,0.5939936731305211,0.10915497418190734,Step-up verification,3.363306470947084,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001885,ACCT-00004,2024-07-09 09:39:13,25.8,0.0046745188023937295,0.3428908612797337,0.14032453797382977,Approve,0.1085423265915824,high-risk merchant,high velocity,high amount,0,high,0
TXN-001886,ACCT-00687,2024-07-09 19:18:27,207.28,0.01123123613315014,0.563498564746573,0.25117202636985025,Step-up verification,2.095209563111425,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001887,ACCT-00261,2024-07-09 09:10:42,41.09,0.001467105628320732,0.10792106666666666,0.013000000000000001,Approve,0.054255033240929,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001888,ACCT-00220,2024-07-09 20:32:12,89.94,0.013912659422042723,0.5391368026736258,0.204475446952243,Step-up verification,1.1261741295766703,high velocity,high-risk merchant,unusual account amount,0,medium,0
TXN-001889,ACCT-00839,2024-07-09 18:58:49,435.24,0.007786680681123098,0.5007805737890766,0.28394368154425287,Step-up verification,3.0501674096868157,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001890,ACCT-00497,2024-07-09 16:56:35,11.03,0.005489625764820875,0.3667733333333333,0.133,Step-up verification,0.054495514967376826,new location,high velocity,high-risk merchant,0,low,0
TXN-001891,ACCT-00332,2024-07-09 20:12:50,20.21,0.009976292221250526,0.49956396161697914,0.2077736139214893,Step-up verification,0.18145877921232584,high-risk merchant,high velocity,high amount,0,high,0
TXN-001892,ACCT-00598,2024-07-09 07:10:46,53.53,0.0012440544491391684,0.08482490678730867,0.01703960560850494,Approve,0.059934811196177724,high velocity,high-risk merchant,high amount,0,low,0
TXN-001893,ACCT-00705,2024-07-10 03:15:06,226.39,0.12760714482317914,0.7036971847047782,0.21006831008827367,Manual review,26.000083364867574,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001894,ACCT-00638,2024-07-10 16:08:05,14.65,0.024062684250875516,0.6177137501686227,0.21222453797382976,Manual review,0.3172664918477937,new location,high-risk merchant,high velocity,0,medium,0
TXN-001895,ACCT-00179,2024-07-10 17:35:56,47.23,0.0027804278915233827,0.23358875016862268,0.09222453797382976,Approve,0.11818764838498441,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001896,ACCT-00322,2024-07-10 14:34:20,69.98,0.0027273883633024466,0.2351114378808428,0.1392257660046823,Approve,0.17177637389751468,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001897,ACCT-00319,2024-07-11 18:50:40,188.62,0.0141535599960125,0.5635638226517213,0.16186679250956287,Step-up verification,2.40268003780309,high-risk merchant,unusual account amount,high velocity,0,medium,0
TXN-001898,ACCT-00764,2024-07-11 05:37:27,26.81,0.0022846192293356224,0.19452055555555556,0.0585,Approve,0.05512557738463923,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001899,ACCT-00566,2024-07-11 01:21:10,50.14,0.009140583867203178,0.44170130572417826,0.09222453797382976,Step-up verification,0.41247798759141063,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001900,ACCT-00772,2024-07-11 17:26:28,122.63,0.004144745557247031,0.32090448509366476,0.17587701595245864,Approve,0.4574431329166831,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001901,ACCT-00524,2024-07-11 12:01:03,22.76,0.0046032878035682685,0.32951988888888883,0.1066,Approve,0.09429374736829242,high-risk merchant,high velocity,high amount,0,high,0
TXN-001902,ACCT-00182,2024-07-11 23:47:17,7.0,0.006978280637647685,0.4091087777777777,0.1066,Step-up verification,0.043963168017180414,high-risk merchant,high velocity,high amount,0,high,0
TXN-001903,ACCT-00835,2024-07-11 06:02:29,124.69,0.013348504634401794,0.5101514003632956,0.1290940760923836,Step-up verification,1.4979825385772036,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001904,ACCT-00679,2024-07-11 23:59:32,16.51,0.009722156598523957,0.43992972255946755,0.08044907594765952,Step-up verification,0.1444615248974675,high velocity,high-risk merchant,high amount,0,low,0
TXN-001905,ACCT-00730,2024-07-11 02:25:10,78.04,0.0023222831007573695,0.22287010883455582,0.18152245648827303,Approve,0.1631078758647946,high velocity,high-risk merchant,high amount,0,low,0
TXN-001906,ACCT-00590,2024-07-11 09:54:59,12.41,0.00165949508868194,0.11522222222222221,0.013000000000000001,Approve,0.018534900645488586,high-risk merchant,high velocity,high amount,0,low,0
TXN-001907,ACCT-00936,2024-07-11 07:12:19,54.45,0.00411855147565606,0.2579371462113985,0.018373034507769812,Approve,0.20182961506452524,high velocity,high-risk merchant,high amount,0,low,0
TXN-001908,ACCT-00336,2024-07-11 11:03:54,51.35,0.005300586375932092,0.4083805793302243,0.24301247776050577,Step-up verification,0.24496659936370163,new device,high-risk merchant,high velocity,0,medium,0
TXN-001909,ACCT-00805,2024-07-12 09:07:44,53.44,0.0037665115898302378,0.2986157208757859,0.11050795548276125,Approve,0.1811541414244751,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001910,ACCT-00051,2024-07-12 21:08:01,53.45,0.016644995922020626,0.5857142002565845,0.21242259401806257,Step-up verification,0.8007075288288023,new device,high-risk merchant,high velocity,0,medium,0
TXN-001911,ACCT-00430,2024-07-12 19:27:50,70.18,0.006640792485180205,0.4752467973804917,0.38187640520026234,Step-up verification,0.4194457349489521,high velocity,high-risk merchant,unusual account amount,0,high,0
TXN-001912,ACCT-00389,2024-07-12 02:36:42,17.2,0.004450706546138787,0.27002,0.013000000000000001,Approve,0.06889693733422843,high velocity,high-risk merchant,high amount,0,low,0
TXN-001913,ACCT-00811,2024-07-12 02:34:17,39.2,0.0160666149202077,0.5341575555555556,0.1066,Step-up verification,0.5668301743849278,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001914,ACCT-00621,2024-07-12 11:33:32,37.32,0.00838158443136733,0.41317833333333326,0.0585,Step-up verification,0.2815206578807659,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001915,ACCT-00720,2024-07-12 07:58:15,16.3,0.024435531077877524,0.5971309723908449,0.16672453797382977,Step-up verification,0.3584692409124633,new location,high velocity,high-risk merchant,0,low,0
TXN-001916,ACCT-00305,2024-07-12 21:29:04,27.97,0.00748938597833096,0.4417312781150231,0.1740490759476595,Step-up verification,0.18853031323252525,high-risk merchant,high velocity,high amount,0,high,0
TXN-001917,ACCT-00255,2024-07-12 16:11:15,39.62,0.009359875308234167,0.46769165050586803,0.1596736139214893,Step-up verification,0.33375443374101393,high velocity,high-risk merchant,unusual account amount,0,medium,0
TXN-001918,ACCT-00081,2024-07-12 06:12:33,74.91,0.003559658174824141,0.26536264726949843,0.07712853421326304,Approve,0.23998859448846876,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001919,ACCT-00717,2024-07-12 13:24:13,18.23,0.0009961317430556785,0.06779555555555554,0.013000000000000001,Approve,0.01634353350831452,high velocity,high-risk merchant,high amount,0,low,0
TXN-001920,ACCT-00267,2024-07-12 17:01:50,58.1,0.0021354797198834983,0.2494796038819423,0.2446274289737535,Approve,0.11166423455270813,new location,high velocity,high-risk merchant,0,low,0
TXN-001921,ACCT-00361,2024-07-13 16:29:35,6.92,0.00877815018401868,0.5270108343450695,0.3653472278429786,Step-up verification,0.05467031934606834,new device,high velocity,high-risk merchant,0,low,0
TXN-001922,ACCT-00683,2024-07-13 08:52:53,9.95,0.005514174580830589,0.33200833333333335,0.0585,Approve,0.04937943337133792,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001923,ACCT-00028,2024-07-13 20:22:18,19.72,0.0017715274362131838,0.15362833333333334,0.0585,Approve,0.031441068937911584,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001924,ACCT-00319,2024-07-13 04:30:00,70.82,0.0019785918143157893,0.16733691491312527,0.07271434210995532,Approve,0.12611148506085978,high velocity,high-risk merchant,high amount,0,low,0
TXN-001925,ACCT-00087,2024-07-13 20:41:44,73.65,0.00704387032170423,0.3675945988423624,0.0420699935686802,Step-up verification,0.4669029442741649,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001926,ACCT-00588,2024-07-13 03:41:24,48.49,0.004151101606248137,0.2592976444444444,0.013000000000000001,Approve,0.18115822519827493,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001927,ACCT-00154,2024-07-13 04:26:34,73.84,0.009888281233005836,0.46921442205409825,0.177170739806719,Step-up verification,0.6571356176206358,high velocity,high-risk merchant,high amount,0,low,0
TXN-001928,ACCT-00534,2024-07-13 13:49:55,35.39,0.003158967757987228,0.23861324444444446,0.0585,Approve,0.1006162820596512,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001929,ACCT-00556,2024-07-13 04:41:57,55.31,0.00856792201353708,0.4207102692178605,0.06509964380292874,Step-up verification,0.4265025899118623,high-risk merchant,unusual account amount,high velocity,0,medium,0
TXN-001930,ACCT-00093,2024-07-14 20:28:14,34.13,0.005066587998178145,0.36674333400782405,0.19339815189531903,Step-up verification,0.1556303835400381,high velocity,high-risk merchant,high amount,0,medium,0
TXN-001931,ACCT-00192,2024-07-14 09:16:21,86.33,0.004489787390747698,0.37410253083361117,0.2757471466064819,Step-up verification,0.34884301089892394,new location,high velocity,high-risk merchant,0,low,0
TXN-001932,ACCT-00178,2024-07-14 11:01:13,66.74,0.003574734094009028,0.2610325890483491,0.06805302557724797,Approve,0.21471997809074628,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001933,ACCT-00524,2024-07-14 01:34:54,64.81,0.058037309228726505,0.687942591901777,0.24562476982468737,Manual review,3.3852582100023882,new location,high-risk merchant,unusual account amount,0,high,0
TXN-001934,ACCT-00602,2024-07-14 18:52:04,68.75,0.024734130764938272,0.5640962993180801,0.08215894682884073,Step-up verification,1.5304243410805556,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001935,ACCT-00745,2024-07-14 05:51:00,14.93,0.0015873324554688823,0.1395311111111111,0.0585,Approve,0.021328986204135373,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001936,ACCT-00322,2024-07-14 14:33:11,37.64,0.0024915219918767747,0.23841833333333332,0.133,Approve,0.08440279899681763,new location,high velocity,high-risk merchant,0,low,0
TXN-001937,ACCT-00507,2024-07-14 00:48:37,215.89,0.10740787328929105,0.7017574521132904,0.20630041297507085,Manual review,20.86945718798254,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001938,ACCT-00830,2024-07-14 19:21:53,94.93,0.000971707613375016,0.07723040477587922,0.062059285791921576,Approve,0.08301978336392124,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001939,ACCT-00346,2024-07-14 12:20:39,61.24,0.0028957404184302015,0.3358184985204642,0.3799268436322085,Approve,0.15960162890219898,new device,high velocity,high-risk merchant,0,low,0
TXN-001940,ACCT-00123,2024-07-14 14:31:36,103.01,0.003933547329319094,0.3209275791743832,0.20340260035151164,Approve,0.3646752393538439,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001941,ACCT-00474,2024-07-15 09:31:55,202.35,0.0020092454276120367,0.21482374042114913,0.12193831098169276,Approve,0.3659137310495661,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001942,ACCT-00864,2024-07-15 04:40:43,54.88,0.010521733406304891,0.4665173604127141,0.09821323686075734,Step-up verification,0.5196894564042113,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001943,ACCT-00159,2024-07-15 01:49:03,314.99,0.049702605143129484,0.7207501480332439,0.3181174890735772,Manual review,14.090241234630922,high-risk merchant,high velocity,unusual account amount,73,high,0
TXN-001944,ACCT-00786,2024-07-15 17:40:00,47.59,0.013305243910448966,0.48079444444444436,0.0585,Step-up verification,0.5698769019284398,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001945,ACCT-00106,2024-07-15 22:54:59,55.24,0.0014487109050648804,0.1114146689018375,0.01950050624477629,Approve,0.07202411135620561,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001946,ACCT-00731,2024-07-15 11:57:05,63.11,0.001037698842936519,0.07870900535691358,0.02993891864951991,Approve,0.05894025657995135,high velocity,high-risk merchant,high amount,0,low,0
TXN-001947,ACCT-00424,2024-07-15 06:03:10,34.71,0.0022112932194044022,0.19000944444444445,0.0585,Approve,0.06907858888097412,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001948,ACCT-00639,2024-07-15 12:31:08,51.44,0.006236655717732799,0.35882858255350475,0.05942484134663131,Step-up verification,0.28873221310815766,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001949,ACCT-00366,2024-07-15 15:11:15,20.89,0.000998886636685385,0.08290875016862269,0.04672453797382976,Approve,0.018780067656321925,high velocity,high-risk merchant,high amount,0,low,0
TXN-001950,ACCT-00943,2024-07-16 20:56:01,75.68,0.011300410052516719,0.46647843862127175,0.08970836271076883,Step-up verification,0.7696935294970187,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001951,ACCT-00883,2024-07-16 11:21:11,48.59,0.0012531184597170482,0.11596336700391205,0.08044907594765952,Approve,0.054800123361886235,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001952,ACCT-00797,2024-07-16 01:36:37,14.64,0.020618726813639514,0.562406,0.1066,Step-up verification,0.2716723444965143,high-risk merchant,high velocity,high amount,0,high,0
TXN-001953,ACCT-00429,2024-07-16 06:10:55,213.27,0.018718108975584895,0.5873329501991258,0.1716072541926742,Step-up verification,3.5928099911006917,high-risk merchant,unusual account amount,high velocity,0,medium,0
TXN-001954,ACCT-00886,2024-07-16 19:47:24,12.09,0.0021042695242777776,0.2796603057241782,0.29032453797382973,Approve,0.022896556693666498,new device,high-risk merchant,high velocity,0,high,0
TXN-001955,ACCT-00340,2024-07-16 23:25:26,70.53,0.029045960892867814,0.5798407871858714,0.08416733621780387,Step-up verification,1.8437504595965701,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001956,ACCT-00941,2024-07-16 16:00:38,20.72,0.0023540575341311158,0.19390611111111108,0.0585,Approve,0.043898464896477044,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001957,ACCT-00397,2024-07-16 18:12:17,64.26,0.0030586401687284857,0.2478069606859726,0.09880496677392207,Approve,0.17689339551824326,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001958,ACCT-00690,2024-07-17 02:53:19,30.45,0.01823248870663876,0.5698226390575115,0.16672453797382977,Step-up verification,0.4996613530054352,new location,high velocity,high-risk merchant,0,low,0
TXN-001959,ACCT-00040,2024-07-17 00:30:13,118.33,0.009563906753642552,0.5250193058370928,0.33062922995915767,Step-up verification,1.0185273775426709,new device,high velocity,high-risk merchant,0,low,0
TXN-001960,ACCT-00224,2024-07-17 03:25:30,31.19,0.01188232064450227,0.4708630558928009,0.08044907594765952,Step-up verification,0.33354862281182324,high velocity,high-risk merchant,high amount,0,low,0
TXN-001961,ACCT-00240,2024-07-17 23:51:54,25.18,0.005358183943646518,0.3235799999999999,0.0585,Approve,0.12142716453091737,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001962,ACCT-00666,2024-07-17 21:17:23,36.32,0.004524543588089195,0.3370908612797338,0.14032453797382977,Approve,0.14789828080745962,high-risk merchant,high velocity,high amount,0,high,0
TXN-001963,ACCT-00592,2024-07-17 17:55:02,157.26,0.07556821849228527,0.7124107344877991,0.24863210517913117,Manual review,10.695472236087102,high velocity,high-risk merchant,unusual account amount,0,medium,0
TXN-001964,ACCT-00100,2024-07-17 06:53:47,99.51,0.004071104399183312,0.2910502982806978,0.11127634847301238,Approve,0.36460403888645826,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001965,ACCT-00579,2024-07-17 16:03:06,102.13,0.009668781199893327,0.4512357297554002,0.11332726407321117,Step-up verification,0.888725361550595,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001966,ACCT-00944,2024-07-17 05:19:41,168.21,0.0024473354504441647,0.26657683325517817,0.17473956746703914,Approve,0.37049966650729166,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-001967,ACCT-00728,2024-07-18 14:56:18,119.14,0.01628991576389166,0.5882311554230776,0.27476839432573974,Step-up verification,1.7467025076990472,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001968,ACCT-00666,2024-07-18 13:07:49,81.29,0.0007820944529973241,0.05397440661297358,0.049835839207877944,Approve,0.05721881227573723,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001969,ACCT-00829,2024-07-18 05:16:22,22.96,0.0013106665728315507,0.10876708350195603,0.04672453797382976,Approve,0.027083614060991166,high velocity,high-risk merchant,high amount,0,low,0
TXN-001970,ACCT-00719,2024-07-18 21:11:08,26.23,0.0012735594485325055,0.08659499999999999,0.013000000000000001,Approve,0.03006491790150686,high velocity,high-risk merchant,high amount,0,low,0
TXN-001971,ACCT-00732,2024-07-18 10:21:49,51.96,0.009366665980270684,0.4889403817268862,0.18021125650739248,Step-up verification,0.4380227679013783,new location,high-risk merchant,high velocity,0,medium,0
TXN-001972,ACCT-00824,2024-07-18 10:04:57,71.75,0.006381685435066527,0.4291719050515014,0.22746428732315604,Step-up verification,0.41209733696942097,new location,high velocity,unusual account amount,0,low,0
TXN-001973,ACCT-00158,2024-07-18 13:23:39,60.47,0.0011397340476818813,0.1206404610923327,0.1277610801425891,Approve,0.062027746076991026,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001974,ACCT-00503,2024-07-18 17:12:57,55.6,0.019175779107454,0.5910569457914687,0.21478266180445635,Step-up verification,0.9595559865369981,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001975,ACCT-00590,2024-07-18 02:49:35,69.44,0.018561148806736497,0.5396703184989331,0.08294349783357882,Step-up verification,1.159997555825804,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001976,ACCT-00080,2024-07-19 18:10:51,52.94,0.004493748517994171,0.29871606427404973,0.06167257930027653,Approve,0.21410914188835023,high-risk merchant,high velocity,high amount,0,medium,0
TXN-001977,ACCT-00314,2024-07-19 21:16:16,27.09,0.004605375587089201,0.3194948612797338,0.04672453797382976,Approve,0.11228366218882181,short account age,high velocity,high-risk merchant,0,low,0
TXN-001978,ACCT-00886,2024-07-19 13:36:13,102.45,0.006456300629893939,0.3840269744758254,0.11357417918668469,Step-up verification,0.5953031995793707,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001979,ACCT-00823,2024-07-19 23:03:47,125.71,0.025850217212829964,0.6856555175163187,0.39528731953510343,Manual review,2.924667725242369,new device,high-risk merchant,high velocity,0,high,0
TXN-001980,ACCT-00249,2024-07-19 22:25:55,18.55,0.0014507009776591844,0.11029888888888888,0.013000000000000001,Approve,0.024219452822020083,high velocity,high-risk merchant,high amount,0,low,0
TXN-001981,ACCT-00354,2024-07-19 11:58:07,34.01,0.020380390697913982,0.5876953111111111,0.1785,Step-up verification,0.6238233788724491,new location,high-risk merchant,high velocity,0,medium,0
TXN-001982,ACCT-00631,2024-07-20 13:06:09,237.6,0.004044431662222594,0.33066645376175696,0.13467906410852654,Approve,0.8648612666496794,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-001983,ACCT-00183,2024-07-20 10:36:08,18.32,0.0011508915310359932,0.09450875016862269,0.04672453797382976,Approve,0.018975899563721456,high velocity,high-risk merchant,high amount,0,low,0
TXN-001984,ACCT-00394,2024-07-20 19:08:59,318.58,0.0633983256583804,0.7147524477348478,0.2515687837121174,Manual review,18.177694729422143,high-risk merchant,unusual account amount,high velocity,77,high,0
TXN-001985,ACCT-00116,2024-07-20 09:20:31,71.61,0.0029305499866886203,0.21424312642071058,0.0398616899916021,Approve,0.1888710160920949,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-001986,ACCT-00216,2024-07-20 12:27:55,18.83,0.005955036677495638,0.37857822222222215,0.1066,Step-up verification,0.10092000657351857,high-risk merchant,high velocity,high amount,0,high,0
TXN-001987,ACCT-00854,2024-07-20 12:54:53,35.5,0.001377800903701176,0.09993722222222222,0.013000000000000001,Approve,0.04402073887325257,high velocity,high-risk merchant,high amount,0,low,0
TXN-001988,ACCT-00537,2024-07-20 06:39:56,133.36,0.00860704466044077,0.4597659444218559,0.20185944431895259,Step-up verification,1.033051928324743,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-001989,ACCT-00198,2024-07-20 11:40:21,17.6,0.006130125978586083,0.4250537784522685,0.24149815189531904,Step-up verification,0.09710119550080357,high-risk merchant,high velocity,high amount,0,high,0
TXN-001990,ACCT-00809,2024-07-20 15:34:04,123.07,0.012040195014848515,0.5474546132625447,0.277333777384508,Step-up verification,1.333608120429666,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-001991,ACCT-00296,2024-07-21 10:24:38,22.07,0.0018510397575668875,0.15283097239084492,0.04672453797382976,Approve,0.03676720270455109,high velocity,high-risk merchant,high amount,0,low,0
TXN-001992,ACCT-00849,2024-07-21 18:38:40,59.72,0.004363568553486734,0.28850060421753854,0.05933360367768317,Approve,0.23453308261280495,high velocity,high-risk merchant,high amount,0,low,0
